Time left;Time right;Open;High;Median;Low;Close;Typical;Volume;Quote asset volume;Weighted;
2026-06-30 22:23:00.000;2026-06-30 22:23:59.999;30531.25;30532;30529.75;30527.5;30528.5;30529.333333333332;22;0;30529.125
2026-06-30 22:24:00.000;2026-06-30 22:24:59.999;30529.25;30530.75;30529.25;30527.75;30527.75;30528.75;14;0;30528.5
2026-06-30 22:25:00.000;2026-06-30 22:25:59.999;30527;30531.75;30529.125;30526.5;30531.5;30529.916666666668;35;0;30530.3125
2026-06-30 22:26:00.000;2026-06-30 22:26:59.999;30530.5;30532;30530.375;30528.75;30530.25;30530.333333333332;19;0;30530.3125
2026-06-30 22:27:00.000;2026-06-30 22:27:59.999;30530.5;30535;30532.75;30530.5;30532.5;30532.666666666668;57;0;30532.625
2026-06-30 22:28:00.000;2026-06-30 22:28:59.999;30532.25;30532.25;30530.875;30529.5;30530.25;30530.666666666668;42;0;30530.5625
2026-06-30 22:29:00.000;2026-06-30 22:29:59.999;30530;30534.25;30532.125;30530;30532.75;30532.333333333332;43;0;30532.4375
2026-06-30 22:30:00.000;2026-06-30 22:30:59.999;30531.25;30531.5;30528.25;30525;30527.75;30528.083333333332;64;0;30528
2026-06-30 22:31:00.000;2026-06-30 22:31:59.999;30530;30530.5;30526.125;30521.75;30524.5;30525.583333333332;88;0;30525.3125
2026-06-30 22:32:00.000;2026-06-30 22:32:59.999;30523.75;30526.25;30521.875;30517.5;30524;30522.583333333332;105;0;30522.9375
2026-06-30 22:33:00.000;2026-06-30 22:33:59.999;30525.25;30525.75;30520.25;30514.75;30522;30520.833333333332;127;0;30521.125
2026-06-30 22:34:00.000;2026-06-30 22:34:59.999;30522;30522.75;30517.375;30512;30515.25;30516.666666666668;146;0;30516.3125
2026-06-30 22:35:00.000;2026-06-30 22:35:59.999;30514.5;30515.5;30511;30506.5;30510.75;30510.916666666668;168;0;30510.875
2026-06-30 22:36:00.000;2026-06-30 22:36:59.999;30512.25;30515;30513.25;30511.5;30515;30513.833333333332;32;0;30514.125
2026-06-30 22:37:00.000;2026-06-30 22:37:59.999;30513;30515.25;30512.375;30509.5;30513;30512.583333333332;50;0;30512.6875
2026-06-30 22:38:00.000;2026-06-30 22:38:59.999;30512.75;30515.25;30513;30510.75;30514;30513.333333333332;15;0;30513.5
2026-06-30 22:39:00.000;2026-06-30 22:39:59.999;30515.25;30519.75;30517;30514.25;30517.25;30517.083333333332;57;0;30517.125
2026-06-30 22:40:00.000;2026-06-30 22:40:59.999;30516.25;30519;30517;30515;30518;30517.333333333332;36;0;30517.5
2026-06-30 22:41:00.000;2026-06-30 22:41:59.999;30519.75;30520.5;30518.25;30516;30517.5;30518;67;0;30517.875
2026-06-30 22:42:00.000;2026-06-30 22:42:59.999;30516;30517.75;30516.75;30515.75;30516;30516.5;7;0;30516.375
2026-06-30 22:43:00.000;2026-06-30 22:43:59.999;30515.75;30519;30516.625;30514.25;30519;30517.416666666668;32;0;30517.8125
2026-06-30 22:44:00.000;2026-06-30 22:44:59.999;30517.25;30517.25;30515.875;30514.5;30517;30516.25;13;0;30516.4375
2026-06-30 22:45:00.000;2026-06-30 22:45:59.999;30515.25;30516.25;30510.875;30505.5;30507;30509.583333333332;83;0;30508.9375
2026-06-30 22:46:00.000;2026-06-30 22:46:59.999;30508.75;30512.5;30509.5;30506.5;30511.25;30510.083333333332;54;0;30510.375
2026-06-30 22:47:00.000;2026-06-30 22:47:59.999;30511.75;30511.75;30508;30504.25;30507.25;30507.75;48;0;30507.625
2026-06-30 22:48:00.000;2026-06-30 22:48:59.999;30508;30510;30507.25;30504.5;30507.5;30507.333333333332;44;0;30507.375
2026-06-30 22:49:00.000;2026-06-30 22:49:59.999;30507.25;30513;30509.625;30506.25;30512;30510.416666666668;58;0;30510.8125
2026-06-30 22:50:00.000;2026-06-30 22:50:59.999;30512.75;30512.75;30507.25;30501.75;30505.5;30506.666666666668;86;0;30506.375
2026-06-30 22:51:00.000;2026-06-30 22:51:59.999;30506.25;30506.5;30503.875;30501.25;30502.5;30503.416666666668;62;0;30503.1875
2026-06-30 22:52:00.000;2026-06-30 22:52:59.999;30503.75;30505;30502.75;30500.5;30504;30503.166666666668;46;0;30503.375
2026-06-30 22:53:00.000;2026-06-30 22:53:59.999;30501.25;30503.75;30500.625;30497.5;30503.5;30501.583333333332;110;0;30502.0625
2026-06-30 22:54:00.000;2026-06-30 22:54:59.999;30501.25;30504.5;30502.625;30500.75;30502.25;30502.5;28;0;30502.4375
2026-06-30 22:55:00.000;2026-06-30 22:55:59.999;30501.5;30503.25;30502.125;30501;30503.25;30502.5;11;0;30502.6875
2026-06-30 22:56:00.000;2026-06-30 22:56:59.999;30503;30510;30506.375;30502.75;30510;30507.583333333332;94;0;30508.1875
2026-06-30 22:57:00.000;2026-06-30 22:57:59.999;30510.25;30512.5;30510.375;30508.25;30510;30510.25;63;0;30510.1875
2026-06-30 22:58:00.000;2026-06-30 22:58:59.999;30509.75;30509.75;30506.375;30503;30505.5;30506.083333333332;39;0;30505.9375
2026-06-30 22:59:00.000;2026-06-30 22:59:59.999;30505.25;30510.25;30507.125;30504;30510;30508.083333333332;43;0;30508.5625
2026-06-30 23:00:00.000;2026-06-30 23:00:59.999;30511.5;30519.5;30514.625;30509.75;30511.5;30513.583333333332;139;0;30513.0625
2026-06-30 23:01:00.000;2026-06-30 23:01:59.999;30512.75;30516.25;30513.75;30511.25;30512;30513.166666666668;66;0;30512.875
2026-06-30 23:02:00.000;2026-06-30 23:02:59.999;30512.75;30525.25;30518.375;30511.5;30523.25;30520;172;0;30520.8125
2026-06-30 23:03:00.000;2026-06-30 23:03:59.999;30522.5;30524;30521.25;30518.5;30518.5;30520.333333333332;71;0;30519.875
2026-06-30 23:04:00.000;2026-06-30 23:04:59.999;30519.25;30520.5;30517.625;30514.75;30518.75;30518;64;0;30518.1875
2026-06-30 23:05:00.000;2026-06-30 23:05:59.999;30519.5;30522.5;30518.875;30515.25;30521.25;30519.666666666668;51;0;30520.0625
2026-06-30 23:06:00.000;2026-06-30 23:06:59.999;30521;30525.25;30522.25;30519.25;30519.25;30521.25;124;0;30520.75
2026-06-30 23:07:00.000;2026-06-30 23:07:59.999;30518;30528.25;30522.125;30516;30527;30523.75;85;0;30524.5625
2026-06-30 23:08:00.000;2026-06-30 23:08:59.999;30528.25;30540.25;30533.75;30527.25;30532.5;30533.333333333332;229;0;30533.125
2026-06-30 23:09:00.000;2026-06-30 23:09:59.999;30530.75;30537.75;30533.125;30528.5;30535.25;30533.833333333332;67;0;30534.1875
2026-06-30 23:10:00.000;2026-06-30 23:10:59.999;30534.75;30535;30532.875;30530.75;30530.75;30532.166666666668;27;0;30531.8125
2026-06-30 23:11:00.000;2026-06-30 23:11:59.999;30531;30531.25;30529.25;30527.25;30527.75;30528.75;40;0;30528.5
2026-06-30 23:12:00.000;2026-06-30 23:12:59.999;30528.75;30529.75;30528.125;30526.5;30526.5;30527.583333333332;26;0;30527.3125
2026-06-30 23:13:00.000;2026-06-30 23:13:59.999;30526.5;30528.25;30523.5;30518.75;30519.5;30522.166666666668;75;0;30521.5
2026-06-30 23:14:00.000;2026-06-30 23:14:59.999;30520.75;30524.75;30522.625;30520.5;30522.5;30522.583333333332;26;0;30522.5625
2026-06-30 23:15:00.000;2026-06-30 23:15:59.999;30523.5;30523.75;30520.75;30517.75;30518.25;30519.916666666668;40;0;30519.5
2026-06-30 23:16:00.000;2026-06-30 23:16:59.999;30518.25;30528;30522.75;30517.5;30526.75;30524.083333333332;39;0;30524.75
2026-06-30 23:17:00.000;2026-06-30 23:17:59.999;30527.25;30529.5;30527.5;30525.5;30526.75;30527.25;29;0;30527.125
2026-06-30 23:18:00.000;2026-06-30 23:18:59.999;30525.5;30532.25;30527.875;30523.5;30531.25;30529;89;0;30529.5625
2026-06-30 23:19:00.000;2026-06-30 23:19:59.999;30531.5;30534.5;30532;30529.5;30529.5;30531.166666666668;83;0;30530.75
2026-06-30 23:20:00.000;2026-06-30 23:20:59.999;30529;30530;30527.625;30525.25;30528.75;30528;40;0;30528.1875
2026-06-30 23:21:00.000;2026-06-30 23:21:59.999;30529.75;30535;30532;30529;30529.5;30531.166666666668;66;0;30530.75
2026-06-30 23:22:00.000;2026-06-30 23:22:59.999;30528.75;30533.25;30530.75;30528.25;30531;30530.833333333332;53;0;30530.875
2026-06-30 23:23:00.000;2026-06-30 23:23:59.999;30531.25;30534.25;30532.25;30530.25;30534;30532.833333333332;33;0;30533.125
2026-06-30 23:24:00.000;2026-06-30 23:24:59.999;30533.75;30535.25;30533.25;30531.25;30531.25;30532.583333333332;72;0;30532.25
2026-06-30 23:25:00.000;2026-06-30 23:25:59.999;30531.25;30536;30533.5;30531;30536;30534.333333333332;24;0;30534.75
2026-06-30 23:26:00.000;2026-06-30 23:26:59.999;30534.75;30534.75;30533.875;30533;30533.75;30533.833333333332;12;0;30533.8125
2026-06-30 23:27:00.000;2026-06-30 23:27:59.999;30535.5;30540;30537.625;30535.25;30535.25;30536.833333333332;57;0;30536.4375
2026-06-30 23:28:00.000;2026-06-30 23:28:59.999;30535.75;30536;30534.125;30532.25;30534;30534.083333333332;63;0;30534.0625
2026-06-30 23:29:00.000;2026-06-30 23:29:59.999;30533.5;30533.5;30528.375;30523.25;30526;30527.583333333332;132;0;30527.1875
2026-06-30 23:30:00.000;2026-06-30 23:30:59.999;30525.25;30531.75;30526.875;30522;30530.5;30528.083333333332;84;0;30528.6875
2026-06-30 23:31:00.000;2026-06-30 23:31:59.999;30528.75;30529.75;30528;30526.25;30526.5;30527.5;22;0;30527.25
2026-06-30 23:32:00.000;2026-06-30 23:32:59.999;30528.5;30530.75;30529.5;30528.25;30530.5;30529.833333333332;25;0;30530
2026-06-30 23:33:00.000;2026-06-30 23:33:59.999;30529.25;30530.5;30529.25;30528;30530.5;30529.666666666668;15;0;30529.875
2026-06-30 23:34:00.000;2026-06-30 23:34:59.999;30530.25;30543.5;30536.875;30530.25;30541.25;30538.333333333332;110;0;30539.0625
2026-06-30 23:35:00.000;2026-06-30 23:35:59.999;30541.75;30542.25;30539;30535.75;30538;30538.666666666668;49;0;30538.5
2026-06-30 23:36:00.000;2026-06-30 23:36:59.999;30539;30540;30537.875;30535.75;30536.75;30537.5;55;0;30537.3125
2026-06-30 23:37:00.000;2026-06-30 23:37:59.999;30535.25;30537.75;30535.375;30533;30537;30535.916666666668;45;0;30536.1875
2026-06-30 23:38:00.000;2026-06-30 23:38:59.999;30533.75;30533.75;30529.625;30525.5;30528.5;30529.25;88;0;30529.0625
2026-06-30 23:39:00.000;2026-06-30 23:39:59.999;30528.5;30536.75;30532.625;30528.5;30536.75;30534;61;0;30534.6875
2026-06-30 23:40:00.000;2026-06-30 23:40:59.999;30536.75;30539.5;30535.625;30531.75;30533;30534.75;68;0;30534.3125
2026-06-30 23:41:00.000;2026-06-30 23:41:59.999;30532.75;30532.75;30529.375;30526;30529.25;30529.333333333332;70;0;30529.3125
2026-06-30 23:42:00.000;2026-06-30 23:42:59.999;30530.25;30531.25;30529.625;30528;30531;30530.083333333332;19;0;30530.3125
2026-06-30 23:43:00.000;2026-06-30 23:43:59.999;30531;30538.5;30534.5;30530.5;30538.5;30535.833333333332;42;0;30536.5
2026-06-30 23:44:00.000;2026-06-30 23:44:59.999;30536.75;30538.25;30533;30527.75;30528.5;30531.5;77;0;30530.75
2026-06-30 23:45:00.000;2026-06-30 23:45:59.999;30529.5;30543.25;30536.375;30529.5;30536.25;30536.333333333332;125;0;30536.3125
2026-06-30 23:46:00.000;2026-06-30 23:46:59.999;30533.5;30537.25;30532;30526.75;30537.25;30533.75;108;0;30534.625
2026-06-30 23:47:00.000;2026-06-30 23:47:59.999;30534.5;30537.25;30534.875;30532.5;30533.25;30534.333333333332;21;0;30534.0625
2026-06-30 23:48:00.000;2026-06-30 23:48:59.999;30531;30531.25;30528.5;30525.75;30525.75;30527.583333333332;39;0;30527.125
2026-06-30 23:49:00.000;2026-06-30 23:49:59.999;30526;30535.75;30529.625;30523.5;30534.75;30531.333333333332;110;0;30532.1875
2026-06-30 23:50:00.000;2026-06-30 23:50:59.999;30533;30536.75;30528.125;30519.5;30535.5;30530.583333333332;120;0;30531.8125
2026-06-30 23:51:00.000;2026-06-30 23:51:59.999;30534.75;30538;30534.125;30530.25;30532.5;30533.583333333332;46;0;30533.3125
2026-06-30 23:52:00.000;2026-06-30 23:52:59.999;30530.5;30530.5;30525.625;30520.75;30520.75;30524;48;0;30523.1875
2026-06-30 23:53:00.000;2026-06-30 23:53:59.999;30522.5;30525.5;30522.25;30519;30523.5;30522.666666666668;58;0;30522.875
2026-06-30 23:54:00.000;2026-06-30 23:54:59.999;30523;30523;30521.25;30519.5;30520.5;30521;36;0;30520.875
2026-06-30 23:55:00.000;2026-06-30 23:55:59.999;30521.5;30524.5;30522.375;30520.25;30521;30521.916666666668;38;0;30521.6875
2026-06-30 23:56:00.000;2026-06-30 23:56:59.999;30523;30526.25;30523.875;30521.5;30523.25;30523.666666666668;46;0;30523.5625
2026-06-30 23:57:00.000;2026-06-30 23:57:59.999;30523.25;30524.25;30520.25;30516.25;30520.25;30520.25;70;0;30520.25
2026-06-30 23:58:00.000;2026-06-30 23:58:59.999;30520.5;30534.25;30527.375;30520.5;30529.75;30528.166666666668;127;0;30528.5625
2026-06-30 23:59:00.000;2026-06-30 23:59:59.999;30532;30538.5;30535;30531.5;30534;30534.666666666668;76;0;30534.5
2026-07-01 00:00:00.000;2026-07-01 00:00:59.999;30535.25;30553.75;30542.375;30531;30545.75;30543.5;535;0;30544.0625
2026-07-01 00:01:00.000;2026-07-01 00:01:59.999;30543;30549.75;30541.375;30533;30538.5;30540.416666666668;216;0;30539.9375
2026-07-01 00:02:00.000;2026-07-01 00:02:59.999;30539;30548.25;30537.875;30527.5;30527.5;30534.416666666668;232;0;30532.6875
2026-07-01 00:03:00.000;2026-07-01 00:03:59.999;30527.5;30540;30531.125;30522.25;30538;30533.416666666668;226;0;30534.5625
2026-07-01 00:04:00.000;2026-07-01 00:04:59.999;30536.75;30537.25;30533.5;30529.75;30536.75;30534.583333333332;87;0;30535.125
2026-07-01 00:05:00.000;2026-07-01 00:05:59.999;30534.75;30537.25;30526;30514.75;30525.25;30525.75;192;0;30525.625
2026-07-01 00:06:00.000;2026-07-01 00:06:59.999;30526;30540;30528.75;30517.5;30519;30525.5;215;0;30523.875
2026-07-01 00:07:00.000;2026-07-01 00:07:59.999;30520.75;30525.75;30521.75;30517.75;30525.25;30522.916666666668;103;0;30523.5
2026-07-01 00:08:00.000;2026-07-01 00:08:59.999;30525.75;30534.75;30528.625;30522.5;30532.5;30529.916666666668;131;0;30530.5625
2026-07-01 00:09:00.000;2026-07-01 00:09:59.999;30533;30537.5;30532;30526.5;30530.25;30531.416666666668;147;0;30531.125
2026-07-01 00:10:00.000;2026-07-01 00:10:59.999;30531.75;30545;30534.625;30524.25;30544.5;30537.916666666668;280;0;30539.5625
2026-07-01 00:11:00.000;2026-07-01 00:11:59.999;30541.25;30542;30534.375;30526.75;30529;30532.583333333332;186;0;30531.6875
2026-07-01 00:12:00.000;2026-07-01 00:12:59.999;30527.25;30536;30531;30526;30531.25;30531.083333333332;126;0;30531.125
2026-07-01 00:13:00.000;2026-07-01 00:13:59.999;30528.5;30540;30533.125;30526.25;30536;30534.083333333332;92;0;30534.5625
2026-07-01 00:14:00.000;2026-07-01 00:14:59.999;30536.5;30537;30530.75;30524.5;30528.25;30529.916666666668;177;0;30529.5
2026-07-01 00:15:00.000;2026-07-01 00:15:59.999;30531;30536.5;30527.5;30518.5;30521.75;30525.583333333332;196;0;30524.625
2026-07-01 00:16:00.000;2026-07-01 00:16:59.999;30521;30533.5;30526.875;30520.25;30532.75;30528.833333333332;93;0;30529.8125
2026-07-01 00:17:00.000;2026-07-01 00:17:59.999;30532.25;30540;30534.375;30528.75;30528.75;30532.5;92;0;30531.5625
2026-07-01 00:18:00.000;2026-07-01 00:18:59.999;30528.5;30528.75;30525.875;30523;30527;30526.25;73;0;30526.4375
2026-07-01 00:19:00.000;2026-07-01 00:19:59.999;30527.75;30530;30524.5;30519;30519;30522.666666666668;52;0;30521.75
2026-07-01 00:20:00.000;2026-07-01 00:20:59.999;30520.25;30530.75;30525.125;30519.5;30529;30526.416666666668;69;0;30527.0625
2026-07-01 00:21:00.000;2026-07-01 00:21:59.999;30530.25;30532;30524.125;30516.25;30517.5;30521.916666666668;122;0;30520.8125
2026-07-01 00:22:00.000;2026-07-01 00:22:59.999;30517.5;30518.25;30514.625;30511;30514;30514.416666666668;178;0;30514.3125
2026-07-01 00:23:00.000;2026-07-01 00:23:59.999;30514.5;30517.5;30513.125;30508.75;30512.75;30513;182;0;30512.9375
2026-07-01 00:24:00.000;2026-07-01 00:24:59.999;30512.25;30521.75;30516.5;30511.25;30515.75;30516.25;175;0;30516.125
2026-07-01 00:25:00.000;2026-07-01 00:25:59.999;30513.75;30516.25;30511.625;30507;30514;30512.416666666668;192;0;30512.8125
2026-07-01 00:26:00.000;2026-07-01 00:26:59.999;30514.75;30516.25;30513.625;30511;30512.5;30513.25;53;0;30513.0625
2026-07-01 00:27:00.000;2026-07-01 00:27:59.999;30510.75;30525.25;30517.875;30510.5;30523;30519.583333333332;174;0;30520.4375
2026-07-01 00:28:00.000;2026-07-01 00:28:59.999;30523.5;30536.75;30529.75;30522.75;30536.75;30532.083333333332;177;0;30533.25
2026-07-01 00:29:00.000;2026-07-01 00:29:59.999;30536.5;30540.75;30536.5;30532.25;30536.5;30536.5;149;0;30536.5
2026-07-01 00:30:00.000;2026-07-01 00:30:59.999;30536.75;30542.5;30537.25;30532;30540;30538.166666666668;119;0;30538.625
2026-07-01 00:31:00.000;2026-07-01 00:31:59.999;30539.25;30543.5;30539.125;30534.75;30541.75;30540;99;0;30540.4375
2026-07-01 00:32:00.000;2026-07-01 00:32:59.999;30542.25;30545.75;30540;30534.25;30543;30541;139;0;30541.5
2026-07-01 00:33:00.000;2026-07-01 00:33:59.999;30543.75;30549.25;30545;30540.75;30546.75;30545.583333333332;124;0;30545.875
2026-07-01 00:34:00.000;2026-07-01 00:34:59.999;30547.25;30547.25;30543.875;30540.5;30541;30542.916666666668;55;0;30542.4375
2026-07-01 00:35:00.000;2026-07-01 00:35:59.999;30541.5;30542.75;30535.125;30527.5;30530;30533.416666666668;124;0;30532.5625
2026-07-01 00:36:00.000;2026-07-01 00:36:59.999;30529.25;30540.75;30535;30529.25;30536.75;30535.583333333332;121;0;30535.875
2026-07-01 00:37:00.000;2026-07-01 00:37:59.999;30536;30543;30539.125;30535.25;30542;30540.083333333332;55;0;30540.5625
2026-07-01 00:38:00.000;2026-07-01 00:38:59.999;30541.5;30547;30543.375;30539.75;30541.25;30542.666666666668;106;0;30542.3125
2026-07-01 00:39:00.000;2026-07-01 00:39:59.999;30543;30545.5;30541.75;30538;30541.75;30541.75;181;0;30541.75
2026-07-01 00:40:00.000;2026-07-01 00:40:59.999;30544;30548.25;30545.25;30542.25;30545.5;30545.333333333332;78;0;30545.375
2026-07-01 00:41:00.000;2026-07-01 00:41:59.999;30544.5;30544.75;30541.625;30538.5;30538.5;30540.583333333332;73;0;30540.0625
2026-07-01 00:42:00.000;2026-07-01 00:42:59.999;30538;30541.75;30539.375;30537;30540.5;30539.75;22;0;30539.9375
2026-07-01 00:43:00.000;2026-07-01 00:43:59.999;30539;30541.5;30539.875;30538.25;30541;30540.25;23;0;30540.4375
2026-07-01 00:44:00.000;2026-07-01 00:44:59.999;30540;30540;30537.625;30535.25;30538;30537.75;38;0;30537.8125
2026-07-01 00:45:00.000;2026-07-01 00:45:59.999;30539.75;30542.5;30538.375;30534.25;30537.25;30538;51;0;30537.8125
2026-07-01 00:46:00.000;2026-07-01 00:46:59.999;30537.75;30543.5;30539.5;30535.5;30538.75;30539.25;38;0;30539.125
2026-07-01 00:47:00.000;2026-07-01 00:47:59.999;30539;30539;30536;30533;30537;30536.333333333332;44;0;30536.5
2026-07-01 00:48:00.000;2026-07-01 00:48:59.999;30537;30537.75;30535.875;30534;30537;30536.25;18;0;30536.4375
2026-07-01 00:49:00.000;2026-07-01 00:49:59.999;30537.25;30544.75;30541;30537.25;30543.25;30541.75;44;0;30542.125
2026-07-01 00:50:00.000;2026-07-01 00:50:59.999;30542.75;30543.5;30541;30538.5;30541.25;30541.083333333332;31;0;30541.125
2026-07-01 00:51:00.000;2026-07-01 00:51:59.999;30540.5;30546.5;30543.125;30539.75;30543;30543.083333333332;79;0;30543.0625
2026-07-01 00:52:00.000;2026-07-01 00:52:59.999;30544.5;30547;30542.875;30538.75;30545.5;30543.75;117;0;30544.1875
2026-07-01 00:53:00.000;2026-07-01 00:53:59.999;30543.75;30546.25;30542.25;30538.25;30539;30541.166666666668;55;0;30540.625
2026-07-01 00:54:00.000;2026-07-01 00:54:59.999;30538.75;30538.75;30534.375;30530;30530.75;30533.166666666668;84;0;30532.5625
2026-07-01 00:55:00.000;2026-07-01 00:55:59.999;30531.25;30537;30534;30531;30534.5;30534.166666666668;72;0;30534.25
2026-07-01 00:56:00.000;2026-07-01 00:56:59.999;30534.75;30535.5;30531.75;30528;30534.25;30532.583333333332;61;0;30533
2026-07-01 00:57:00.000;2026-07-01 00:57:59.999;30533.5;30536.25;30533.75;30531.25;30535;30534.166666666668;54;0;30534.375
2026-07-01 00:58:00.000;2026-07-01 00:58:59.999;30533;30533.75;30529.875;30526;30527;30528.916666666668;42;0;30528.4375
2026-07-01 00:59:00.000;2026-07-01 00:59:59.999;30527;30527.5;30525.625;30523.75;30524;30525.083333333332;107;0;30524.8125
2026-07-01 01:00:00.000;2026-07-01 01:00:59.999;30523.75;30527;30523;30519;30520.5;30522.166666666668;153;0;30521.75
2026-07-01 01:01:00.000;2026-07-01 01:01:59.999;30524.25;30525.5;30522.25;30519;30525.5;30523.333333333332;77;0;30523.875
2026-07-01 01:02:00.000;2026-07-01 01:02:59.999;30526.25;30530.25;30525.25;30520.25;30523.25;30524.583333333332;82;0;30524.25
2026-07-01 01:03:00.000;2026-07-01 01:03:59.999;30524;30524.25;30520.75;30517.25;30520.75;30520.75;89;0;30520.75
2026-07-01 01:04:00.000;2026-07-01 01:04:59.999;30519.25;30519.25;30514.625;30510;30510;30513.083333333332;175;0;30512.3125
2026-07-01 01:05:00.000;2026-07-01 01:05:59.999;30509.75;30516.25;30511.75;30507.25;30513.75;30512.416666666668;161;0;30512.75
2026-07-01 01:06:00.000;2026-07-01 01:06:59.999;30515.25;30518.5;30513.125;30507.75;30510;30512.083333333332;138;0;30511.5625
2026-07-01 01:07:00.000;2026-07-01 01:07:59.999;30508.75;30516.25;30512.375;30508.5;30510.5;30511.75;89;0;30511.4375
2026-07-01 01:08:00.000;2026-07-01 01:08:59.999;30510;30510;30505;30500;30502.5;30504.166666666668;133;0;30503.75
2026-07-01 01:09:00.000;2026-07-01 01:09:59.999;30502.75;30506;30501.125;30496.25;30501.5;30501.25;212;0;30501.3125
2026-07-01 01:10:00.000;2026-07-01 01:10:59.999;30501.75;30502;30494;30486;30491.25;30493.083333333332;352;0;30492.625
2026-07-01 01:11:00.000;2026-07-01 01:11:59.999;30492;30493.5;30490.5;30487.5;30490.75;30490.583333333332;86;0;30490.625
2026-07-01 01:12:00.000;2026-07-01 01:12:59.999;30490.25;30495.75;30487.5;30479.25;30479.5;30484.833333333332;279;0;30483.5
2026-07-01 01:13:00.000;2026-07-01 01:13:59.999;30479.5;30488.25;30480;30471.75;30488.25;30482.75;396;0;30484.125
2026-07-01 01:14:00.000;2026-07-01 01:14:59.999;30489.25;30500.25;30492.625;30485;30497.25;30494.166666666668;304;0;30494.9375
2026-07-01 01:15:00.000;2026-07-01 01:15:59.999;30500;30506.75;30500.5;30494.25;30496;30499;264;0;30498.25
2026-07-01 01:16:00.000;2026-07-01 01:16:59.999;30496;30496.25;30483;30469.75;30474.25;30480.083333333332;318;0;30478.625
2026-07-01 01:17:00.000;2026-07-01 01:17:59.999;30475;30485.25;30476;30466.75;30472.25;30474.75;210;0;30474.125
2026-07-01 01:18:00.000;2026-07-01 01:18:59.999;30472.75;30482.5;30476.5;30470.5;30476;30476.333333333332;469;0;30476.25
2026-07-01 01:19:00.000;2026-07-01 01:19:59.999;30477;30486.75;30480.75;30474.75;30484.75;30482.083333333332;176;0;30482.75
2026-07-01 01:20:00.000;2026-07-01 01:20:59.999;30483.5;30489.25;30482.625;30476;30487.75;30484.333333333332;223;0;30485.1875
